SMILES,Kinetic solubility in PBS (uM),logS
C=CCCN1CCC(COc2nc3ccccc3n3cccc23)CC1,140.8794156620665,-3.8511524583984342
COc1ccc(-n2cccc2C(O)C(=O)NCCc2ccc(Cl)cc2)cc1,140.445955592291,-3.8524907626157723
COc1cc(C(C[N+](=O)[O-])C[N+](=O)[O-])cc(OC)c1OC,140.000528652992,-3.853870324388592
O=C(Nc1ncnc2c1ncn2C1OC(COC(c2ccccc2)(c2ccccc2)c2ccccc2)C(O)C1O)c1ccccc1,139.93280238924848,-3.85408046830456
CCCCN1CCC(COc2nc3ncccc3n3cccc23)CC1,138.501643669256,-3.858545072576051
CCN(CC)CCON=C(Cc1ccccc1F)c1ccc(F)cc1,138.20392592496898,-3.859479619889944
CCCCNc1nc2ccccc2c2c1ncn2CC(C)C,137.84445302949302,-3.8606107055622134
Cc1cc2occc2c(N2CCCC2)n1,136.664237948628,-3.8643451159624735
c1ccc2c(c1)NCC1CCCCN21,135.993558892522,-3.866481660774485
O=C(OCC(O)c1ccccc1)c1ccccc1,133.8078036165105,-3.873518557952628
C=CCC1(O)c2ccccc2-c2ccccc21,133.60904206233948,-3.8741641497579438
O=C(c1cccs1)c1ccc(OCCCO)c(Cl)c1Cl,133.354616095202,-3.8749919465284623
CC1(C)OB(c2ccc(OCCCc3ccccc3)nc2)OC1(C)C,133.273914350758,-3.875254846551229
Cc1cc2[nH]c3c(c2c(Cl)n1)CCCC3,128.7474506584305,-3.8902613617115294
O=[N+]([O-])c1cc2c(cc1[N+](=O)[O-])OCO2,128.636911788435,-3.8906343946632598
COc1c(-c2ccccc2)oc2ccccc2c1=O,128.09706381528798,-3.892460824848855
CC(C)(C)OC(=O)N1CCc2nnc(-c3ccccc3)cc2C1,127.85479542202,-3.8932829783434344
COc1cc2c(cc1NC(C)=O)C(c1ccc(Cl)cc1)CC2=O,127.1773831883595,-3.8955901153372112
CN(C)CCCNc1nc2c3ccccc3ccc2c2ccccc12,126.998465228414,-3.8962015274445023
CC1(C)OCC(CSc2nc3ccccc3o2)O1,126.607898738339,-3.8975391989674297
O=c1cc(CS(=O)(=O)c2ccc(Cl)cc2)nc2ccc(Cl)cn12,125.805739770734,-3.900299544153933
CCOC(=O)C(Cc1ccc(O)c(O)c1)NC(=O)c1ccccc1,125.7625647701455,-3.900448614321815
O=C1CCCC(c2cccc(Cl)c2)=NN1CCN1CCN(c2ccccc2)CC1,124.4381618623515,-3.905046412694592
O=S(=O)(c1ccccc1)n1cc(CO)c2ccc(F)cc21,122.4221024095675,-3.9121401664392366
CC12CCC(=O)CC1CCCC2=O,122.03900744615,-3.913501333170019
S=C1CCCC(c2ccc(Cl)cc2)=NN1,119.99780894702796,-3.920826683709897
N#CCCCSC1=NC(O)C=C(O)C1,119.69974510317,-3.9219067744089995
CCOC(=O)N1CCN(c2nc3ccsc3n3cccc23)CC1,118.3777604552515,-3.926729880541953
Cc1sc([N+](=O)[O-])cc1[N+](=O)[O-],118.0696630683145,-3.9278616760910006
O=C1C=C(c2ccco2)CC(C(F)(F)F)C1,117.4412747555165,-3.930179243392906
CC(C)N(CC(O)CO)CC(O)CO,114.58739752223,-3.940863144039807
COC(=O)c1scc(-c2ccc(Cl)cc2)c1NC(=O)N1CCCCC1,113.9362426080105,-3.943338106816447
CC1(C)CC(=O)C2=C(C1)OC([N+](=O)[O-])C2c1ccccc1,113.377008610432,-3.9454750058132184
Cc1cccc(-c2cccc(C)n2)n1,113.003301582483,-3.9469088676837716
Cc1oc2ccc(OCc3c(F)cccc3Cl)cc2c1C(=O)O,111.98140098677,-3.950854103397408
CC(=O)OC1CCC2(C)C(=CCC3C2CCC24CN(C)C(C)C2CCC34)C1,110.83735857619844,-3.95531383266832
CC(=O)NCCc1cn(S(=O)(=O)c2ccccc2)c2ccc(O)cc12,109.0161634302389,-3.96250910602136
O=C(O)C1CC2(CC(C(F)(F)F)N1)OCCO2,108.612298431085,-3.9641209957568426
COc1cc(C=NOCc2ccc([N+](=O)[O-])cc2)ccc1O,108.4842454289255,-3.964633327438312
COc1ccc2c(ccc3nc4c(C)cnc(NCCN(C)C)c4nc32)c1,108.269159314954,-3.9654952354042052
CCC(C)(O)C#Cc1nc(NCc2ccc(O)c(O)c2)c2ncn(C(C)C)c2n1,106.657965277249,-3.972006705645565
c1ccc(CN2CCN(c3nc4ccccc4c4c3CCCCN4)CC2)cc1,106.17324745959596,-3.9739848989260134
CC(C)N(c1nc(=O)n2cc(I)ccc2n1)C(C)C,100.53431857411624,-3.9976856613958778
C=CCN1CCCCC1,100.4838231905999,-3.9979038493334587
S=C1CCCCCN1,98.0830013809778,-4.008406253029035
CCCCCCCCCNC(=O)Nc1c(-c2ccc(OC)cc2)csc1C(=O)O,97.87056242456404,-4.009347915950249
c1cc2cnc3sccc3n2c1,96.79900919611914,-4.0141290879690885
CCOC(=O)NC(=S)NNC(=O)c1cc2c(cn1)[nH]c1ccccc12,90.67068249766156,-4.042533115230113
CC(C)(CC(=O)O)S(=O)(=O)O,90.57300474726736,-4.043001224357143
O=Cc1cc2c(cc1Br)OCO2,90.47128273847947,-4.043489252036634
CCC(C(=O)OC1CC(C)(C)N([O])C(C)(C)C1)c1ccccc1,90.26441226729024,-4.044483441295576
O=C(O)c1ccc(OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,89.89012138075626,-4.0462880331339415
O=C(OCc1ccccn1)c1cn(CC(O)(Cn2cncn2)c2ccc(F)cc2F)c2ccccc12,89.88898618229825,-4.046293517758188
CC(c1ccccc1)N(C(=O)Cc1ccc([N+](=O)[O-])cc1)C1CC(C)(C)N([O])C(C)(C)C1,87.12183423031894,-4.059872989683407
CC1CCC(C(C)C)C(OC=CS(=O)c2ccccc2)C1,82.7143180275956,-4.082419306624599
CCOP(=O)(OCC)C(=C=C1CCCCC1)N(Cc1ccccc1)S(=O)(=O)c1ccc(C)cc1,81.7218630480615,-4.087661741130758
C=CC1CCCS(=O)(=O)N1,81.6415729097728,-4.088088636740699
O=Cc1ccn(-c2ccc(Br)cc2Cl)c1,78.05433732400805,-4.1076029590519685
O=C(Nc1cccn1-c1ccccc1)OCc1ccccc1,76.89698150448355,-4.1140907075545545
CCOC(=O)C1NC(=O)CC1C(F)(F)F,72.52496499024906,-4.139512472170873
O=C(Nc1cc(Cl)ccc1-n1cccc1)C(Cl)Cl,72.04900913856216,-4.142371987488629
CC(CN1CCN(c2cccc(C(F)(F)F)c2)CC1)C(O)c1ccc2c(c1)oc(=O)n2C,71.24137986702866,-4.1472676773217545
COc1cc2ccc3c4cc(OC)c(OC)cc4c(NCCN(C)C)nc3c2cc1OC,68.19315798959894,-4.166259197138596
CC(C)c1cc(-c2ccc3c(c2)OCO3)n[nH]c1=O,66.71195881035129,-4.175796307315678
COC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,65.7748213186284,-4.181940323028487
Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2N)c(=O)n1,63.07079978381745,-4.200171661800459
Cc1c2[nH]c3ccc(Cl)cc3c2c(C)c2nc(CCCC(=O)NN)cc(O)c12,63.05418199042415,-4.200286104092737
O=c1[nH]c2ccc(Cl)cc2n2cccc12,60.63780357853325,-4.217256538098277
Cc1ccc(S(=O)(=O)Cc2cn3cc(Br)ccc3n2)cc1,55.20701073020141,-4.2580057677760905
CCOC(=O)Nc1c(-c2ccc(OC)cc2)[nH]c(=O)c2cc(OC)ccc12,53.4933263795469,-4.271700395498789
COc1ccc(-c2nc(NCCCN(C)C)c3ccccc3c2-c2ccccc2)cc1,52.88284548808,-4.27668518463959
CCCCN(CCCC)c1nc2ccsc2c(=O)[nH]1,52.7736131934033,-4.277583170438418
CCCc1cc(NCCC2CCN(Cc3ccccc3)CC2)nnc1-c1ccc(Cl)cc1,51.58883250521031,-4.287444300432218
O=C(O)C1=CC(O)C(O)C(O)C1,51.19740011719006,-4.290752092606719
CC1(Cc2ccccc2)CC(S(=O)(=O)c2ccccc2F)=C(c2ccc(C(N)=NO)cc2)O1,51.18020911087605,-4.290897944015186
O=[N+]([O-])C=Cc1cccn1-c1ccc(Br)cc1Cl,50.76806128694695,-4.294409420965243
O=CC1=Cc2cc(Cl)ccc2OC1,50.49561456205695,-4.296746337806111
O=[N+]([O-])c1ccc(N2CCCCC2)cc1,50.3832137764343,-4.297714133764142
Oc1ccc2ccccc2c1Cl,47.5857314476055,-4.32252325069386
Brc1cnc(I)nc1,46.81721947776995,-4.329594383063997
O=C(c1ccccc1)c1sc2ccccc2c1O,45.4519529343514,-4.342447451707342
Oc1ccc2oc(Cc3ccccc3)cc2c1CN1CCC(N2CCCCC2)CC1,44.405664597735154,-4.352561625682212
COc1cc(CC(=Cc2ccccc2O)[N+](=O)[O-])cc(OC)c1OC,43.849376758693154,-4.3580365749817265
CC1(C)Nc2cc(Cl)ccc2-n2cccc21,43.43739881060505,-4.362136189773369
COc1cc2c(cc1OC)N(S(=O)(=O)c1ccccc1)CCC2=O,40.7650464993859,-4.3897120579538305
Ic1ccc(OCC2CO2)cc1,40.24996398213515,-4.395234503926347
CCn1c(C(c2ccccc2F)n2ccnc2)c(C)c2ccccc21,39.9826760677199,-4.398128141619862
O=C1CC(c2ccccc2)Oc2ccccc21,39.40383970443515,-4.404461456316611
CCCNc1nc2ccc([N+](=O)[O-])cc2s1,37.7411016106582,-4.423185427529653
COc1cccc2cc(C=CC(=O)N3CCN(Cc4ccccc4)CC3)oc12,36.72251978552855,-4.4350675265066055
COc1cccc(-c2noc(C3CC3)n2)c1,36.6507687522367,-4.435916911572569
CCOC(=O)C(Cc1c(OC)nc(OC)c(C#N)c1C)(NC(C)=O)C(=O)OCC,36.31289415099605,-4.439939136278024
Cc1nc([N+](=O)[O-])c(-c2csc3ccccc23)[nH]1,35.5239224161585,-4.4494790871039145
O=c1[nH]nc2c3cccn3c3sccc3n12,34.98999240949705,-4.456056151730123
CC(=O)NC1(c2ccccc2)c2ccccc2-n2cccc21,34.881961614066995,-4.457399100166927
CCCc1ccc(C(=O)N2CCCCc3ccccc32)cc1,33.503887442794195,-4.474904799022727
Cc1ccc(CNC(=O)C(=O)NC2(c3ccccc3)c3ccsc3-n3cccc32)cc1,32.48799812653685,-4.488277048562181
O=c1[nH]nc(-c2ccccc2)cc1Cc1ccccc1,31.3721245342716,-4.503456069690265
O=S(N=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1C(F)(F)F,31.2916848819092,-4.50457105189965
NCCN(Cc1ccc(NC(=O)C(F)(F)F)cc1)Cc1ccc2ccccc2c1,30.42899750597795,-4.516712355390557
COC(=O)c1[nH]cc(-c2ccc(Cl)cc2)c1N,30.2961371659842,-4.518612741611313
O=[N+]([O-])C=C(c1ccccc1)c1ccccc1,30.102459611329152,-4.521398017629192
CCOC(=O)Cn1ccc2cc(OCCN3CCC(C)(C)c4ccccc43)ccc21,29.46925515582745,-4.530630840933313
Nc1cc2c(cc1O)C(=O)CC2c1ccc(Cl)cc1,29.42862642990935,-4.531230007959246
O=C1N=C(NC2CC2)SC1=Cc1ccc(O)cc1,29.423986926092702,-4.531298481075242
O=C(OC1CC2C(=O)Nc3ccccc3C(=O)N2C1)c1ccccc1,28.61637572734825,-4.54338537062108
COc1c(O)cc2c3c1-c1ccccc1CC3N(C(=O)C(F)(F)F)CC2,28.360251445944648,-4.5472899229564545
CCCCN(C)c1nc2cnc3ccccc3c2c(=O)[nH]1,28.15792739886205,-4.550399315167845
O=S(=O)(c1ccccc1)n1ccc2ccccc21,28.0489133682246,-4.552083958911385
CC(C)(C)OC(=O)NCCCCCCCC(=O)O,27.9924315488678,-4.552959375117632
O=C1OCCC1=NO,25.67793120590715,-4.590439969000813
Cc1ccc(S(=O)(=O)CC(=O)c2ccc([N+](=O)[O-])cc2)cc1,25.577464236888,-4.592142513904093
FC(F)(F)c1ccc(Cn2cc(Cn3ccnc3)c3ccccc32)cc1,25.55774031595065,-4.592477546902368
Cc1ccc2c(C)c(C=O)oc2c1,25.49122807017545,-4.59360924137447
Cn1c(CS(=O)(=O)c2cccc([N+](=O)[O-])c2)nc2ccccc2c1=O,25.3079206249056,-4.596743536320505
CC(C)Oc1ccc(-c2cn(CC=CCCP(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C)c(=O)[nH]c2=O)cc1,24.94181722384835,-4.603071907652237
O=C(C(=O)c1ccc(Cl)cc1Cl)c1cn(Cc2ccccc2)nn1,24.32927787464175,-4.613870781316306
CCc1oc2c(O)cccc2c1C(=O)c1ccccc1,24.1835764109068,-4.6164794726784395
CCCCCCCNc1nc2ccsc2c(=O)[nH]1,23.7170872529989,-4.624938648681496
CCOc1nnc2nc(-c3ccc(OC)cc3)c(-c3ccncc3)n2n1,22.5561384378408,-4.646735248601957
Cc1ccc(C(O)CC2NCc3ccsc3-n3cccc32)cc1,22.395900175538948,-4.649831476938315
O=C(Nc1ccccn1)Nc1cccc2c1C1CCCCN1C2=O,22.3742961521248,-4.6502506177799265
CN(C)CCNCc1ccc2c(-c3ccccc3)nc3cc(Cl)c(Cl)cc3n12,22.358593065784703,-4.650555528289653
CCCCCCC(O)CCCC(O)C1CCC(C2CCC(C(O)CCCCCCCCCCCCC3=CC(C)OC3=O)O2)O1,22.2061897050478,-4.653525954375179
COCc1nc(-c2ccc(C)cc2)c2cc([N+](=O)[O-])ccc2n1,21.44371399081275,-4.668699993884716
Nc1ccc(Br)cc1I,20.04647526851785,-4.697961977457826
CC(O)CC1CCCCN1,19.814502719536,-4.703016822591537
O=C(NC1CC(=O)c2ccccc21)c1cc(Cl)cc(Cl)c1,19.5091518541625,-4.709761610824022
O=[N+]([O-])c1ccc(S(=O)(=O)N2CCC3CC=CC32)cc1,19.44963792480185,-4.7110884791055865
COC(=O)c1c2nc(-c3cccc([N+](=O)[O-])c3)cc(N)c2nn1-c1ccccc1OC,19.4416688707987,-4.711266458017233
S=C1c2ccccc2N=C(NC2CCCC2)C2CSCN12,19.01547794873915,-4.720892754244436
CCCCS(=O)(=O)Cc1nc2c(nc1CS(=O)(=O)CCCC)C(=O)c1ccccc1C2=O,18.84980570082625,-4.724693122036114
COc1cnc2c(c1)c[c]([Sn]([CH3])([CH3])[CH3])n2S(=O)(=O)c1ccccc1,18.3892604839922,-4.7354357353719925
O=c1[nH]c2c(c(=O)[nH]1)CCS2,18.2381,-4.739020407372497
Cc1ccc(-c2cc(-n3cccc3)c(C(=O)N3CCCC3)s2)cc1,17.58810277878115,-4.754781005178378
COC(=O)Cc1cc(C)nc2cc(-c3ccc(OC)cc3)nn12,16.71203919595975,-4.776970554444151
CCc1ccc(Cn2c(C)c(Cn3ccnc3)c3cc(OC)ccc32)cc1,16.2462765617113,-4.789246158007817
Cc1cc(-c2cccc(Br)c2)nnc1Cl,15.4789287625295,-4.810259098473563
O=C(Nc1ccc([N+](=O)[O-])cc1)NC1CC2C(=O)Nc3ccccc3C(=O)N2C1,14.6345232413658,-4.834621421301024
O=C(Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)c1cccc([N+](=O)[O-])c1,14.58437189118915,-4.836112270009135
O=C(c1cc2cc(Br)ccc2o1)c1ccc(Cl)cc1Cl,14.5464955262037,-4.837241622276038
CC1(C)CC(=O)N2CCCC(S(=O)(=O)c3nc4ccccc4s3)=C2C1,14.4546343280108,-4.839992890595596
CCOC(=O)C(CCCCCCBr)C(=O)OCC,14.23904531481935,-4.84651912786243
O=C1c2ccccc2C(=O)N1c1ccccc1,13.69747063290605,-4.863359622010648
N#Cc1ccc2oc(C=CC(=O)N3CCN(Cc4ccccc4)CC3)cc2c1,13.32362835864615,-4.875377489763526
O=c1[nH]c2cnccc2c(=O)n1CCCCCN1CCN(c2ccc(Cl)cc2)CC1,13.20457565001955,-4.879275550974751
COc1ccc(-c2ccc3cc(OC)ccc3c2C(N)=O)cc1,12.935961199839353,-4.888201295723867
CCCCCCCNC(=O)Nc1cc(-c2ccc(Cl)c(Cl)c2)sc1C(=O)O,12.78351297487775,-4.893349783426844
O=C(c1ccc2cc[nH]c2n1)C1CCCCC1,12.64271593980715,-4.898159619806095
CC(C)n1cnc2c(NCc3ccccc3)nc(NC(CO)c3ccccc3)nc21,12.4198533624991,-4.905883531714465
Clc1ccc2c(c1)nc(SCCN1CCCCC1)c1cccn12,12.00272030683705,-4.920720313922381
CN(C)c1ccc(C(O)c2ccc(I)cc2)cc1,11.77806413452195,-4.9289260851672125
O=[N+]([O-])c1ccc2nc(C(Cl)(Cl)Cl)sc2c1,11.7152481909004,-4.931248506316123
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(=O)C12C,11.4916897506925,-4.9396161074783045
NC(=NO)c1ccc(C2=C(S(=O)(=O)c3ccc(C(N)=NO)cc3)CC(c3ccccc3)(c3ccccc3)O2)cc1,10.275969599295196,-4.988177189232265
CN(C)CCON=C1c2scc(-c3ccc(Cl)cc3)c2-n2cccc21,10.252268836620296,-4.98918001419966
CCOC(=O)Cc1ccc2c3c(cccc13)CC2,8.75126108426698,-5.057929359266244
Cc1c([N+](=O)[O-])ccc2c(=O)c3ccccc3n(C)c12,8.340750006013518,-5.078794895545956
N#Cc1cc2ccc3ccoc3c2o1,8.18630987516668,-5.086911820095358
O=C1CCCc2c1[nH]c1cc(Cl)ccc21,8.06292356117628,-5.093507457417155
O=C1CCCCC(O)CCCCC(=O)Nc2ccccc2C2=c3ccc4[n]3[Fe][n]3c5ccc3C(=C3CCC2=N3)c2ccccc2NC(=O)CCc2cncc(c2)CCC(=O)Nc2ccccc2C=4C2=NC(=C5c3ccccc3N1)C=C2,7.988809574387069,-5.097517930797655
CC(C)(Br)C(=O)NC(c1ccccc1)c1ccccc1,7.9781420765027296,-5.098098233945993
Brc1cccc2[nH]c3c(ccc4cc[nH]c43)c12,7.944631434408386,-5.099926245683219
COc1cc(C=NNC(=O)c2ccncc2)cc(-c2cc(C=NNC(=O)c3ccncc3)cc(OC)c2O)c1O,7.505288071649424,-5.124632633796896
C=CCOc1ccc(C(=O)NC2CCCCC2)cc1OCC=C,7.15130691531439,-5.145614582780394
COC1CCc2c(c(=O)oc3c2ccc2ccccc23)C1,6.62184563409618,-5.179020947570907
CCOC(=O)c1ccc(Cn2c(C)cc3c(NCc4ccc(OC)c(OC)c4)ncnc32)cc1,6.45286936341576,-5.19024712697748
OC(c1ccc(Br)cc1)c1cc2cc(Br)ccc2o1,6.385660642928415,-5.19479416516076
[N-]=[N+]=NCCCNC1=NC(=O)C(=Cc2ccc3c(c2)OCO3)S1,6.274864088116205,-5.202395676447784
CC1(C)OC(=O)C(=Cc2c[nH]c3ccccc23)C(=O)O1,6.21842653760554,-5.206319491914068
O=[N+]([O-])c1ccc(CC(O)c2ccc(C(F)(F)F)cc2)cc1,6.16417818645918,-5.210124815723009
O=C1CC(c2ccccc2)Oc2ccc(O)c(O)c21,6.074913628711171,-5.216459892353648
Cc1csc2c1-n1cccc1C2=NOCCN(C)Cc1ccccc1,6.062608511341285,-5.2173404751187515
NNC(=O)c1cc2c(-c3ccccc3)nc3ccccc3n2c1,5.81852830884613,-5.235186848369139
Cc1ccc(CC(O)c2ccc3c(c2)sc(=O)n3C)c([N+](=O)[O-])c1,5.686262995299985,-5.2451730576307725
CN1c2ncccc2N(C)c2c(I)ccnc21,5.01824952892476,-5.299447747497142
CCCCCN1C(=O)C2(COc3ncccc32)c2cc(-c3ccc(OC)c(OC)c3)ccc21,4.896057901206485,-5.310153454827818
Nc1c(-c2ccc(O)c(I)c2)oc2ccccc2c1=O,4.85375012747374,-5.313922585040046
CCOC(=O)C(C#N)=C1C=CC(c2ccc(OC)cc2)=NN1,4.808519176747115,-5.317988647614376
COc1cc2c(C)c(C)oc2cc1CCNC(=O)c1ccccc1,4.58971565038885,-5.338214219755189
O=C1OCc2cc3c4ccccc4n(S(=O)(=O)c4ccccc4)c3c(-c3ccc4c(c3)OCO4)c21,4.497174147296195,-5.347060294610089
COc1ccc(-c2cc3nc(NC(C)c4ccccc4)[nH]c(=O)c3s2)cc1OC,4.488060417344885,-5.347941305329684
O=C(c1cc2cc(O)ccc2o1)c1cc2cc(O)ccc2o1,4.461918722515049,-5.350478345007965
O=C1C=C(c2ccc3ccccc3c2)CC(C(F)(F)F)C1,4.39620044666894,-5.35692251395155
Oc1ccc(-c2c3ccccc3cc3[nH]c4ccccc4c23)cc1,4.354596716653745,-5.3610520592193
COc1ccc2c(c1)C(=C(c1ccccc1)c1ccc(Cl)cc1)C(=O)N2C,4.00115076041502,-5.3978150844163535
COc1ccc(C=CC(=O)NCCc2c[nH]c3ccccc23)cc1,3.93503613078629,-5.40505127567364
CCOC(=O)Oc1ccc2[nH]c3c(C)cc(NC(C)=O)c(C)c3c2c1,3.923821182134065,-5.406290792673838
O=C(O)CSc1ncnc2c1sc1ccccc12,3.6742136006558095,-5.434835599557258
COc1ccc(-c2ccc3cc4c(cc3c2N(C(C)=O)C(C)=O)OCO4)cc1OC,3.64586978612492,-5.438198846426319
O=C(NC(c1ccc(F)cc1)c1ccsc1-n1cccc1)C(F)(F)F,3.613232382568585,-5.4421041061812785
O=C(Nc1ccc(Br)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)cc1,3.585083373677895,-5.445500740049957
O=C1c2ccccc2-c2cc3cc(O)ccc3n21,3.552219668964595,-5.449500185328878
CCOC(=O)c1oc(-c2ccc(OC)cc2)cc1-n1cccc1C=O,3.541951658589425,-5.450757370461338
O=Cc1ccc2c(ccc3ccccc32)c1O,3.46728436217817,-5.460010539116453
O=c1[nH]c(=O)n(COCc2ccccc2)c2c(-c3ccccc3)csc12,3.292522892258255,-5.4824711967923365
O=Cc1c(-c2ccccc2)oc2ccccc12,3.13973134785213,-5.503107510887569
O=C(NCCc1ccc(Cl)cc1)C(O)c1cccn1-c1ccc(C(F)(F)F)cc1,2.993813993174065,-5.523775186039575
CC(C)(C)OC(=O)NC(CC(=O)OCc1ccccc1)c1ccccc1[N+](=O)[O-],2.987779431722215,-5.524651466803651
COc1ccc(C(=O)Nc2ccccc2C(F)(F)F)c(Cl)c1Cl,2.966957133846245,-5.527688728259673
O=C1Oc2ccccc2C1=Cc1ccccc1,2.945777471122165,-5.5308000635741426
CCCCCCCCCCOc1cccnc1C=NO,2.83304766231621,-5.54774611898228
COC(=O)c1cccc2c1[nH]c1ccccc12,2.79765532823681,-5.553205791726001
CCCCOC(=O)Cc1cc(C)n2nc(-c3ccccc3)cc2n1,2.700922214228245,-5.568487923186816
COC(=O)c1c(NC(C)=O)c(-c2noc(-c3ccc(Br)cc3)n2)nn1-c1cccc(N)c1,2.594379735055865,-5.585966456636882
Fc1ccc(C(OCCN2CCN(CC=Cc3ccccc3)CC2)c2ccc(F)cc2)cc1,2.52482596708722,-5.597768551857596
COc1ccccc1N1CCN(CCC(Oc2cccc3c2SCCC3)c2ccccc2)CC1,2.35626232927963,-5.62777635997306
CC(=O)Oc1ccccc1C(=O)Oc1cccc(OC(=O)c2ccccc2OC(C)=O)c1C(C)=O,2.2887140539816557,-5.640408463566273
NC(=NCc1ccccc1)SCCCCCCSC(N)=NCc1ccccc1,2.2247246116815003,-5.6527237406512025
COc1ccc2c(c1)c(C=O)cn2Cc1ccc(C(F)(F)F)cc1,2.0942687208153004,-5.678967593679311
O=c1cc(Sc2ccccc2)c2cccc([N+](=O)[O-])c2[nH]1,1.96543036321287,-5.706542338975994
O=C1CC(c2ccccc2)Oc2cc(OCc3ccccc3)cc(O)c21,1.9032852266198,-5.720496123397245
CCOC(=O)C(C)Oc1c(C=O)cc(Cl)c2ccccc12,1.559197754544135,-5.807098799332837
Cc1ccc2c(c1)C1(C)c3cc(Br)ccc3NC1O2,1.552492179028095,-5.8089705789861625
COc1ccc(C2=C3CC(O)CCC3(C)C3CCC4(C)C(C(C)CCCC(C)C)CCC4C3C2)cc1,1.502409110819095,-5.8232117914474655
COc1cc(C)c(C(=O)c2ccc(Cl)c(Cl)c2)cc1C(C)C,1.4788894138033437,-5.830064299816889
C=CC1CCC2C3CCC4CC(N(C)C)CCC4(C)C3CCC12C,1.4172605796890163,-5.848550292365985
CCCCCCN1C(=O)C2=C(CC(C)(C)C2)OC1c1ccc([N+](=O)[O-])cc1,1.358680618308025,-5.866882619800083
CCCCCCCOc1ccc2oc([N+](=O)[O-])cc2c1,1.335747630938165,-5.8742755874025105
Cn1c2ccccc2c2ccc3cncnc3c21,1.29888535641782,-5.886429179390659
Cc1cccc(Oc2c3c([nH]c(=O)c2I)CCCCC3)c1,1.234808370245325,-5.908400435280778
COc1ccc2c(c1)C1c3ccccc3CC1C(C(F)(F)F)N2,1.211674460390225,-5.9166140460498475
COc1ccc(OC)c(Nc2nc3ccc([N+](=O)[O-])cc3s2)c1,1.1365410263924,-5.944414882671749
O=C(CCc1ccccc1)CC1NC(=O)c2ccsc2-n2cccc21,1.126717291330505,-5.948185040668442
CC1=CC(=O)OC1N1CCOCC1,1.110820380894624,-5.954356160584662
CCN(CC)c1nc2c(C)c3c([nH]c4ccc(O)cc43)c(C)c2c(=O)[nH]1,1.015438147151107,-5.993346525404496
CN(CCSc1nc2ccsc2n2cccc12)Cc1ccccc1,1.012169129307992,-5.994746912606804
O=C(Nc1ncc([N+](=O)[O-])s1)c1cccc(OCc2ccccc2)c1,0.9514213451974484,-6.0216271093829254
NS(=O)(=O)c1ccc(N(CCO)C(=O)c2ccc(Cl)c(Cl)c2)cc1,0.924559836728752,-6.0340649764245775
O=C(c1ccccc1)c1scc(Br)c1Br,0.9234241478765284,-6.0345987726780965
CCN(CC)c1nc2c(-c3ccc(OC)cc3)coc2c(=O)[nH]1,0.9079976942954056,-6.041915254293952
COc1ccc(Cn2c(=O)c3nc4ccccn4c3c3cc(C)ccc32)cc1,0.886753418085872,-6.052197128818273
COc1cc(Cc2nc(C(F)(F)F)nc3ccccc23)c([N+](=O)[O-])cc1OC,0.8413137590203306,-6.075042008483957
COC(=O)c1cc2c(ccc3cc(OC)ccc32)o1,0.82664365522956,-6.082681663263511
CC(C)(C)c1cc(C=CC(=O)c2ccc3[nH]c(=O)[se]c3c2)cc(C(C)(C)C)c1O,0.8003171162491975,-6.096737894822788
COc1ccc(C#CCCCOc2nncc(-c3ccccc3)n2)cc1,0.7467943368479435,-6.126798984088002
O=C(Nc1ccccc1)NC1CCOC1=O,0.6905881351282315,-6.160780887458621
COc1ccc(-c2coc(C(=O)N3CCCC3)c2-n2cccc2)cc1OCc1ccccc1,0.6180411710927876,-6.208982593223735
O=c1c2ccccc2nc(CSc2nc3cc([N+](=O)[O-])ccc3[nH]2)n1-c1cccc(C(F)(F)F)c1,0.5969279942839335,-6.224078053411978
CCOC(=O)c1cc2cc3ccc4oc(C(=O)OCC)cc4c3cc2o1,0.578810251500534,-6.237463785551124
Cc1cccc(C=Cc2cccc(C(F)(F)F)c2)n1,0.5558485511892884,-6.255043521983436
COc1cc(C2C(C#N)=C(N)Oc3ccc(C(=O)c4ccccc4)c(O)c32)cc(OC)c1OC,0.526739622365932,-6.278404011948828
O=C(CC1NC(=O)c2cc(Cl)ccc2-n2cccc21)c1ccccc1,0.4603099359226605,-6.336949650633264
COC(=O)c1c(NC(C)=O)c(-c2noc(-c3ccc([N+](=O)[O-])cc3)n2)nn1-c1cccc(OC)c1,0.4500582030157285,-6.346731318193497
COc1cccc(C2c3cc4c(cc3CCN2C(=O)OCc2ccccc2)oc(=O)n4C)c1,0.4498125780924614,-6.346968404570077
O=C(Nc1ccccc1)N1CC(c2ccccc2)C(c2cccs2)=N1,0.4435610972380299,-6.3530465508811655
O=c1[nH]c2cc(-c3ccccc3)sc2c(=O)n1-c1ccccc1,0.412043870085615,-6.385056542409073
